state,county,tract,blockgroup,city,GEOID10,B01001_001E,B01001_002E,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_007E,B01001_008E,B01001_009E,B01001_010E,B01001_011E,B01001_012E,B01001_013E,B01001_014E,B01001_015E,B01001_016E,B01001_017E,B01001_018E,B01001_019E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_026E,B01001_027E,B01001_028E,B01001_029E,B01001_030E,B01001_031E,B01001_032E,B01001_033E,B01001_034E,B01001_035E,B01001_036E,B01001_037E,B01001_038E,B01001_039E,B01001_040E,B01001_041E,B01001_042E,B01001_043E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E
25,025,051101,3,Boston,250250511013,1541,715,19,13,15,0,33,11,0,42,43,97,15,150,50,37,80,31,0,13,32,14,20,0,0,826,0,28,36,31,83,0,24,37,70,153,18,43,39,18,70,17,11,13,19,34,82,0,0
25,017,374700,1,Newton,250173747001,3014,1407,71,104,62,83,92,10,51,36,78,141,66,24,178,122,77,31,23,14,79,28,17,20,0,1607,112,72,127,85,22,21,25,39,100,88,97,131,198,111,116,31,81,27,32,16,31,29,16
25,025,120301,3,Boston,250251203013,1467,611,0,12,34,10,0,0,24,3,58,39,106,65,37,62,16,10,6,15,17,14,33,12,38,856,63,38,57,69,16,0,0,33,88,56,10,52,31,58,54,45,21,27,45,35,11,16,31
25,027,731600,3,Worcester,250277316003,1409,748,0,0,60,0,53,14,32,57,73,34,214,33,28,0,52,0,0,14,0,36,48,0,0,661,0,0,0,0,38,18,4,81,56,177,67,34,0,0,28,53,11,22,0,72,0,0,0
25,009,217500,3,Beverly,250092175003,1098,545,61,35,65,0,0,0,0,21,0,0,18,75,31,36,95,0,38,28,0,27,15,0,0,553,0,18,17,0,0,53,0,27,0,19,45,13,67,114,92,34,0,12,0,14,14,14,0
25,021,401000,3,Brookline,250214010003,1804,761,24,41,91,49,63,10,10,25,67,43,30,53,41,87,11,0,30,6,0,41,0,20,19,1043,43,54,82,24,47,5,20,52,98,72,37,58,79,37,115,42,23,0,76,16,17,36,10
25,013,813000,1,Huntington,250138130001,798,414,17,26,18,5,4,3,2,19,41,13,7,31,25,48,32,11,32,19,15,17,15,8,6,384,27,14,22,10,8,6,0,6,24,15,9,32,17,45,35,26,21,14,11,18,18,4,2
25,023,505102,2,North Scituate,250235051022,1679,743,48,32,73,26,11,17,0,0,23,31,31,23,110,35,28,14,54,58,27,45,8,31,18,936,48,83,117,23,0,0,0,0,71,25,71,22,88,47,67,11,29,35,44,30,52,30,43
25,015,820300,1,North Amherst,250158203001,1706,1014,26,9,27,11,27,0,175,158,135,73,45,89,13,44,0,3,35,15,24,105,0,0,0,692,28,40,47,0,0,34,26,0,22,63,54,21,27,0,64,15,45,0,9,119,13,32,33
25,017,353800,2,Cambridge,250173538002,930,496,0,0,20,0,12,0,20,47,122,0,35,33,64,43,9,0,22,8,35,0,9,17,0,434,0,20,16,0,0,0,0,16,71,30,30,32,52,32,74,0,14,0,15,0,5,4,23
25,009,261102,1,Haverhill,250092611021,781,426,0,20,53,45,17,0,24,42,0,11,0,22,52,52,28,23,10,0,18,9,0,0,0,355,0,20,18,19,27,0,0,0,36,33,0,45,18,74,19,15,0,0,18,13,0,0,0
25,017,370300,1,Watertown Town,250173703001,139,67,0,0,0,0,0,0,0,0,12,21,0,0,0,0,0,0,0,17,17,0,0,0,0,72,0,0,0,0,0,0,0,0,37,0,0,0,0,0,18,0,0,17,0,0,0,0,0
25,001,013900,2,Monument Beach,250010139002,1292,618,35,15,30,33,36,26,0,0,0,18,72,62,0,17,29,19,31,0,63,44,14,15,59,674,14,54,0,31,0,0,0,31,16,33,73,36,0,31,28,47,48,44,45,0,60,16,67
25,017,356701,3,Arlington,250173567013,1517,778,156,24,19,0,0,0,0,48,36,190,43,146,0,31,0,16,0,7,0,32,0,16,14,739,42,37,14,14,0,0,0,0,85,197,57,65,20,0,61,0,7,13,18,33,16,15,45
25,009,205100,5,Lynn,250092051005,714,357,0,0,0,0,0,0,0,172,0,16,35,14,0,28,23,0,0,8,0,51,10,0,0,357,87,46,31,0,0,0,0,0,16,43,13,0,0,0,47,0,12,42,9,0,11,0,0
25,027,703300,2,Athol,250277033002,1721,832,35,62,9,60,20,10,15,21,45,9,17,53,65,68,69,13,75,52,37,24,13,10,50,889,16,85,11,49,11,7,9,9,33,24,31,97,11,99,75,56,64,20,70,25,60,0,27
25,017,337300,1,Stoneham,250173373001,1307,660,60,30,0,18,0,0,24,17,37,79,66,81,0,104,38,18,0,0,0,16,0,0,72,647,112,60,51,0,0,0,0,0,36,25,52,147,31,20,36,0,15,0,21,39,1,0,1
25,017,340000,3,Medford,250173400003,740,428,82,13,13,0,0,0,0,0,74,95,41,14,52,14,5,6,0,0,8,0,11,0,0,312,26,0,14,0,0,0,0,0,75,14,82,13,13,0,7,16,15,0,0,27,10,0,0
25,005,640800,2,Fall River,250056408002,1106,489,12,19,10,22,19,20,0,37,51,49,34,43,9,19,45,31,22,15,15,0,17,0,0,617,42,44,23,8,46,0,14,32,43,41,23,37,23,50,36,0,50,18,7,22,9,10,39
25,017,352700,2,Cambridge,250173527002,1046,479,81,0,9,0,0,0,0,30,80,42,102,9,0,10,53,4,10,0,0,43,6,0,0,567,9,69,10,25,10,0,0,8,105,89,27,19,32,8,23,0,10,6,7,7,75,28,0
25,021,422700,4,Weymouth Town,250214227004,689,381,17,28,0,10,0,35,0,0,19,49,35,0,0,63,10,0,53,28,18,0,0,16,0,308,10,27,28,0,0,0,0,0,0,22,35,0,50,11,9,0,39,34,10,0,8,25,0
25,021,403100,3,Needham,250214031003,678,424,26,38,81,56,0,0,24,0,0,0,0,67,33,36,0,16,0,0,19,0,14,0,14,254,0,19,16,20,0,0,0,0,0,0,23,44,19,35,17,0,0,0,0,18,28,0,15
25,027,736200,3,Worcester,250277362003,1621,816,40,99,38,0,32,0,0,23,39,99,59,35,76,85,45,10,27,8,13,26,5,14,43,805,0,73,92,77,0,10,0,25,92,42,40,46,45,101,27,33,8,20,7,14,41,0,12
25,003,922300,2,Adams,250039223002,1120,574,46,71,7,18,7,15,12,23,38,25,44,14,5,40,73,11,40,0,44,17,6,6,12,546,39,24,5,21,32,0,0,17,36,18,25,0,70,46,35,13,35,3,43,28,0,30,26
25,027,744102,1,Milford,250277441021,2785,1505,157,260,177,55,17,13,0,0,77,40,81,134,140,23,68,21,47,45,48,53,18,16,15,1280,72,59,52,135,51,0,68,49,17,139,74,172,86,23,71,38,19,8,62,23,49,13,0
25,017,338500,3,Winchester,250173385003,1500,799,50,53,105,47,30,0,0,13,22,10,32,67,64,73,71,19,8,19,35,14,15,19,33,701,14,72,63,50,14,12,0,0,26,11,28,58,37,76,71,28,30,9,17,26,24,11,24
25,005,645102,1,Somerset,250056451021,3414,1803,30,129,108,54,22,16,21,69,122,112,111,138,159,68,108,121,27,22,135,106,58,57,10,1611,52,156,155,67,0,12,0,46,38,166,143,110,98,118,88,134,51,0,16,105,17,17,22
25,017,373800,4,Newton,250173738004,754,363,30,19,0,21,0,0,0,0,29,23,18,38,22,0,41,36,42,13,3,28,0,0,0,391,39,18,0,65,0,0,0,0,15,10,30,19,0,42,36,49,36,15,14,1,0,2,0
25,025,070600,2,Boston,250250706002,1294,630,29,34,28,0,8,0,0,18,53,100,106,43,50,30,31,16,0,0,16,39,25,0,4,664,26,42,46,0,0,0,0,15,97,142,24,79,24,30,44,0,24,18,17,31,0,0,5
25,017,317302,3,Lowell,250173173023,1061,386,19,47,0,9,25,0,0,0,45,60,0,30,27,10,63,13,17,0,0,0,21,0,0,675,22,31,33,47,0,0,0,0,17,55,21,86,52,73,70,34,36,0,0,41,38,19,0
25,027,732500,1,Worcester,250277325001,762,388,18,11,30,29,25,14,1,24,37,18,10,50,13,34,17,4,5,25,0,3,5,15,0,374,25,0,13,1,17,0,18,55,45,40,61,20,7,12,16,23,6,0,0,12,0,2,1
25,025,000704,2,Boston,250250007042,781,380,0,0,0,0,0,0,0,93,167,84,16,0,0,0,0,0,0,0,11,9,0,0,0,401,0,0,0,0,0,0,29,71,153,66,17,0,30,0,0,0,15,0,10,0,0,10,0
25,025,160501,2,Chelsea,250251605012,824,455,11,0,10,64,0,0,0,54,40,95,34,0,15,44,53,0,0,9,0,16,10,0,0,369,0,23,10,0,0,0,0,19,83,68,26,0,0,20,65,0,0,18,0,0,10,27,0
25,027,739100,1,Worcester,250277391001,1112,608,0,13,33,0,19,0,0,17,41,0,0,93,71,69,47,0,0,16,29,64,47,35,14,504,0,40,0,0,0,0,0,0,87,20,37,17,36,38,28,36,0,28,66,35,10,26,0
25,015,820500,6,Amherst Center,250158205006,997,423,0,16,0,20,19,9,0,36,7,15,15,29,18,42,17,0,0,0,24,43,41,24,48,574,0,36,0,0,0,0,102,0,6,76,14,18,16,33,0,4,4,34,0,16,42,44,129
25,009,217300,2,Beverly,250092173002,1025,494,19,21,76,40,21,0,47,11,0,26,0,16,39,27,20,8,57,8,2,32,21,0,3,531,0,10,94,11,0,0,11,0,24,37,4,18,86,68,55,46,0,7,19,19,15,7,0
25,023,522101,1,Hanson,250235221011,1157,617,24,29,51,37,50,9,0,39,40,37,22,62,0,79,50,15,11,36,18,0,0,8,0,540,24,21,29,0,30,10,8,64,8,46,22,23,51,46,66,24,12,34,15,7,0,0,0
25,025,170800,3,Revere,250251708003,1290,564,0,64,56,0,0,89,0,57,0,17,81,33,99,0,16,0,1,15,8,0,0,15,13,726,16,0,0,0,140,0,9,51,56,25,0,24,36,94,144,0,91,0,9,18,0,13,0
25,021,413500,3,Norwood,250214135003,1438,662,116,81,0,0,0,5,0,35,57,37,66,48,0,64,45,23,18,11,5,23,28,0,0,776,56,82,23,5,0,8,0,44,37,123,69,89,49,35,40,18,7,21,14,48,8,0,0
25,017,364102,3,Maynard,250173641023,736,375,18,18,32,19,0,0,0,0,0,60,36,30,11,37,35,14,29,0,18,0,18,0,0,361,14,11,29,0,0,0,0,0,20,76,33,0,85,0,48,13,16,0,0,0,16,0,0
25,025,000301,1,Boston,250250003011,768,391,42,0,32,11,0,33,0,26,104,17,11,0,65,39,11,0,0,0,0,0,0,0,0,377,0,0,0,11,0,0,0,32,155,44,12,12,30,55,0,0,0,0,11,0,0,0,15
25,021,419300,3,Braintree Town,250214193003,760,357,8,11,32,0,0,0,13,27,39,36,7,10,55,37,11,0,8,0,27,0,20,16,0,403,15,0,29,30,16,0,0,0,14,19,19,22,30,27,73,50,9,7,9,18,9,7,0
25,013,801800,5,Springfield,250138018005,668,321,69,18,17,0,0,0,0,0,29,36,53,10,23,21,12,12,0,0,0,0,7,0,14,347,30,48,17,0,0,0,19,27,53,7,20,12,15,17,29,0,18,0,20,8,0,7,0
25,009,254200,1,Andover,250092542001,2777,1287,44,67,97,8,178,103,137,106,51,43,54,37,72,75,60,31,43,7,9,18,0,25,22,1490,76,85,91,51,239,129,148,66,60,41,57,87,73,40,49,16,28,27,18,22,30,28,29
25,025,140102,4,Boston,250251401024,1400,656,13,20,49,12,13,5,12,69,46,12,59,31,25,56,31,25,65,23,30,15,8,19,18,744,11,55,28,19,36,0,8,34,21,90,15,69,24,23,18,45,73,22,28,54,27,14,30
25,013,810403,1,Springfield,250138104031,1378,626,30,71,0,22,11,0,0,45,83,25,10,12,32,64,32,41,52,0,23,28,10,0,35,752,75,19,67,57,24,0,0,10,43,42,41,20,24,106,30,39,32,13,10,9,21,34,36
25,027,732202,1,Worcester,250277322021,1379,817,35,10,9,65,0,0,39,81,54,88,27,66,9,137,132,0,0,9,8,22,10,8,8,562,32,0,51,0,0,0,0,34,41,44,27,43,48,105,64,18,0,8,8,7,9,23,0
25,017,373500,3,Newton,250173735003,812,414,0,30,20,43,0,0,0,0,16,17,8,8,20,11,19,18,33,35,43,11,36,37,9,398,0,0,20,21,0,0,0,21,28,13,0,21,23,21,10,34,33,33,29,19,55,8,9
25,013,801700,2,Springfield,250138017002,2102,1102,0,0,0,8,462,207,229,120,26,33,0,0,6,0,0,0,0,0,11,0,0,0,0,1000,0,0,0,0,414,185,240,120,0,0,5,0,8,0,0,0,0,0,11,6,11,0,0
25,027,702200,1,Winchendon,250277022001,1850,893,13,60,45,66,22,12,19,29,54,105,22,42,62,165,49,20,33,0,34,33,0,8,0,957,90,80,98,0,17,6,0,28,34,53,22,89,90,67,69,13,32,31,29,21,27,41,20
25,021,409101,1,Millis-Clicquot,250214091011,2232,1141,66,63,108,91,25,0,0,52,35,36,64,32,157,114,91,16,29,19,55,42,9,15,22,1091,78,140,50,73,13,0,0,14,17,36,45,121,97,101,123,16,34,35,48,43,0,0,7
25,025,101101,2,Boston,250251011012,1458,645,0,13,87,73,18,8,0,43,56,41,27,66,20,55,12,0,9,6,30,32,49,0,0,813,26,59,58,15,0,0,0,28,132,12,52,77,48,85,73,22,12,27,14,0,26,12,35
25,025,010702,2,Boston,250250107022,799,360,8,12,24,14,24,26,5,20,37,0,31,21,32,11,38,15,18,0,0,0,17,0,7,439,0,0,27,21,60,18,0,15,29,24,15,23,34,22,76,13,0,0,25,0,37,0,0
25,017,357400,1,Belmont,250173574001,793,377,20,44,27,1,4,3,0,9,45,3,12,41,18,13,18,3,41,15,26,20,14,0,0,416,4,27,37,4,0,0,6,2,57,2,18,43,14,30,40,6,14,33,16,42,13,0,8
25,025,071101,2,Boston,250250711012,1249,609,56,0,0,0,0,0,0,56,136,88,63,34,65,59,0,24,11,8,0,0,0,9,0,640,19,19,0,0,0,0,0,6,174,86,37,41,30,32,28,54,22,0,0,13,0,62,17
25,003,900200,4,Pittsfield,250039002004,613,140,1,0,0,0,0,0,0,0,0,1,56,0,0,64,0,7,0,0,0,11,0,0,0,473,37,22,35,0,0,0,0,44,18,32,65,0,40,12,42,84,10,12,11,9,0,0,0
25,021,412100,3,Norwood,250214121003,1692,767,36,32,110,0,0,0,0,39,0,58,30,122,61,82,46,0,57,22,11,13,24,14,10,925,34,140,61,26,24,0,0,0,15,46,46,93,75,67,95,29,34,9,35,0,46,9,41
25,009,205900,3,Lynn,250092059003,1310,703,0,96,72,84,1,12,0,15,44,45,49,107,21,93,29,1,0,0,8,13,13,0,0,607,41,54,23,54,0,0,0,20,21,48,107,40,72,50,6,0,8,15,6,23,0,10,9
25,023,511701,2,Brockton,250235117012,1366,634,4,4,108,40,0,61,49,51,14,0,13,0,10,64,66,0,63,9,14,32,20,0,12,732,14,48,17,109,9,0,0,0,21,27,43,22,61,66,82,48,30,31,14,53,0,0,37
25,021,422502,4,Weymouth Town,250214225024,842,368,26,19,18,12,0,0,0,24,20,48,0,0,30,18,43,0,28,40,11,15,0,16,0,474,20,52,85,15,16,0,0,24,0,45,0,0,31,59,32,0,36,0,0,18,21,0,20
25,017,370400,2,Watertown Town,250173704002,1421,604,64,20,24,25,0,0,0,31,49,70,59,38,18,35,59,31,45,17,0,19,0,0,0,817,65,17,21,20,0,0,0,0,67,134,122,38,33,53,102,0,17,57,0,18,0,18,35
25,027,730902,2,Worcester,250277309022,781,331,9,19,9,0,18,0,0,77,7,37,0,16,28,34,15,23,9,21,0,9,0,0,0,450,31,11,0,0,0,22,0,26,0,12,20,44,33,37,32,37,25,0,8,30,18,9,55
25,015,821903,1,Northampton,250158219031,1493,677,0,34,37,10,8,0,0,16,83,86,53,82,22,45,10,8,56,0,17,78,9,17,6,816,14,27,11,16,48,2,1,80,108,96,68,25,4,44,71,9,25,34,47,26,15,0,45
25,017,339200,2,Medford,250173392002,1058,635,16,0,37,16,17,0,0,0,29,78,17,31,35,95,52,0,16,77,70,27,22,0,0,423,17,20,19,0,0,0,18,44,0,17,41,31,84,0,17,14,18,0,21,41,21,0,0
25,023,521101,4,Brockton,250235211014,1084,541,16,52,14,19,0,11,0,0,20,24,9,49,56,72,71,13,51,0,0,26,21,17,0,543,29,17,7,25,21,29,12,21,0,14,28,0,44,58,124,15,14,0,0,31,33,12,9
25,023,520100,3,Abington,250235201003,2300,1256,218,18,38,22,27,20,0,46,52,40,94,159,125,100,77,35,40,13,10,84,20,0,18,1044,16,66,57,0,0,0,0,38,109,127,117,30,143,72,74,17,20,0,41,54,17,15,31
25,017,354800,1,Cambridge,250173548001,1020,523,15,16,19,12,0,20,8,27,107,86,41,31,17,31,16,18,10,31,11,0,0,7,0,497,16,22,31,6,9,20,0,37,63,61,24,27,37,7,29,4,19,4,43,5,0,20,13
25,001,010900,4,Brewster,250010109004,640,314,0,0,13,0,0,23,0,44,0,0,13,41,41,30,15,0,32,29,0,0,33,0,0,326,10,0,0,14,19,0,0,0,0,13,0,11,0,87,0,0,37,22,64,13,36,0,0
25,025,101102,3,Boston,250251011023,1077,553,0,48,108,10,0,0,0,75,29,39,30,18,30,35,42,0,43,0,35,0,11,0,0,524,56,11,19,48,0,0,0,20,28,50,94,20,24,37,0,0,32,24,31,30,0,0,0
25,005,650300,3,New Bedford,250056503003,988,482,63,41,83,0,12,0,0,15,43,13,63,49,10,9,11,8,0,46,7,9,0,0,0,506,77,54,36,0,11,0,0,35,43,81,11,8,8,29,40,5,20,7,24,8,9,0,0
25,005,652000,1,New Bedford,250056520001,558,264,29,0,0,0,10,0,0,12,26,23,18,0,15,29,11,0,0,38,27,6,0,5,15,294,29,24,0,0,0,0,0,0,30,23,0,28,11,0,32,0,62,0,0,21,0,10,24
25,027,742401,1,Westborough,250277424011,2838,1458,74,77,155,88,10,13,0,66,43,25,60,93,110,149,122,45,106,24,38,65,47,31,17,1380,71,106,110,79,31,0,0,44,0,10,78,93,133,116,174,51,44,38,47,79,25,42,9
25,009,267102,4,Amesbury Town,250092671024,870,371,26,14,12,16,41,0,0,11,44,0,0,0,27,47,44,19,19,0,22,14,0,15,0,499,25,16,23,0,0,0,0,48,62,0,18,53,28,88,33,18,28,0,0,35,12,0,12
25,025,091200,1,Boston,250250912001,1494,789,56,40,39,44,0,0,0,0,154,29,91,20,44,77,43,14,69,13,28,6,12,10,0,705,0,59,89,10,41,0,0,0,87,37,63,43,41,87,24,0,62,11,0,26,0,6,19
25,017,370102,4,Watertown Town,250173701024,2712,1211,81,0,52,0,37,0,0,47,189,188,130,80,15,197,0,42,57,51,13,16,0,16,0,1501,97,70,52,67,0,0,0,14,203,247,127,94,133,128,45,27,68,14,0,29,25,14,47
25,023,510700,3,Brockton,250235107003,1052,700,90,0,62,11,12,0,0,42,67,25,0,87,180,74,0,13,17,9,11,0,0,0,0,352,18,0,14,17,17,0,45,26,28,13,60,0,23,13,40,0,17,11,0,0,0,0,10
25,017,341902,6,Malden,250173419026,2115,1056,175,118,62,0,0,0,0,14,168,207,173,13,21,0,74,0,0,0,0,31,0,0,0,1059,110,95,0,0,0,0,0,55,168,182,191,21,39,74,0,0,55,19,11,0,17,14,8
25,015,820203,4,Belchertown,250158202034,2246,1109,99,33,88,102,0,0,0,36,44,67,62,51,104,97,95,18,34,14,77,37,51,0,0,1137,85,19,43,46,63,0,16,0,15,124,35,54,134,96,45,45,87,17,34,112,48,0,19
25,017,356701,1,Arlington,250173567011,1168,494,12,12,9,29,17,0,0,0,0,26,28,33,70,83,52,0,48,0,33,14,0,14,14,674,38,35,55,15,0,0,0,0,87,106,27,27,55,103,38,16,0,0,0,29,14,14,15
25,021,420302,2,Randolph Town,250214203022,507,234,8,28,0,18,0,0,0,0,15,0,25,0,37,7,0,0,0,0,28,14,54,0,0,273,0,7,30,0,0,0,0,16,0,61,0,32,0,0,33,0,15,0,61,18,0,0,0
25,005,652700,4,New Bedford,250056527004,994,465,113,42,0,37,22,0,19,50,17,8,24,0,20,24,34,31,0,0,0,24,0,0,0,529,35,69,73,27,7,17,0,31,55,50,44,0,51,0,12,0,38,6,14,0,0,0,0
25,009,260500,3,Haverhill,250092605003,739,333,6,0,49,0,0,0,0,10,0,32,62,4,0,38,21,19,4,14,20,15,4,27,8,406,67,0,4,0,0,0,0,20,12,45,0,41,20,22,21,0,12,0,21,17,11,22,71
25,021,404201,2,Wellesley,250214042012,1026,464,43,41,42,27,11,0,0,10,10,8,27,15,27,54,85,0,0,20,24,20,0,0,0,562,36,31,31,53,58,10,0,20,18,17,23,23,28,80,67,0,26,8,8,7,0,10,8
25,027,756102,3,Southbridge Town,250277561023,2471,1322,54,93,32,25,54,67,41,133,0,44,68,133,170,100,132,64,30,34,0,32,0,0,16,1149,124,54,72,31,59,0,0,46,19,12,111,88,166,103,117,32,15,24,15,61,0,0,0
25,017,369100,4,Waltham,250173691004,1568,708,10,10,14,16,9,4,23,9,19,71,64,56,99,46,26,19,47,10,34,35,43,14,30,860,23,23,62,24,13,13,0,29,57,72,46,89,62,41,34,92,39,21,36,71,13,0,0
25,009,208102,1,Saugus,250092081021,618,256,26,16,16,0,12,0,0,16,12,0,4,21,19,12,40,10,37,0,0,8,7,0,0,362,0,46,15,0,0,0,0,0,8,53,24,0,16,7,59,30,31,3,0,52,9,0,9
25,003,911100,3,Pittsfield,250039111003,700,365,0,38,24,14,0,14,8,0,13,7,35,7,19,82,0,7,13,13,13,45,0,13,0,335,15,13,20,6,14,0,0,11,16,6,19,30,17,6,28,26,14,43,11,16,13,11,0
25,017,368400,5,Waltham,250173684005,562,264,0,0,70,0,0,0,0,0,18,13,19,0,17,0,50,0,0,0,0,0,58,19,0,298,12,20,0,0,0,0,33,20,0,13,19,0,26,33,44,0,0,0,0,43,35,0,0
25,025,060301,2,Boston,250250603012,977,479,29,0,32,12,0,0,0,57,90,111,13,10,12,0,0,31,21,0,6,7,0,11,37,498,15,0,24,11,0,0,0,26,181,106,10,9,12,21,0,20,11,6,18,8,10,0,10
25,023,510900,3,Brockton,250235109003,1278,640,51,62,85,48,0,70,0,10,5,0,0,24,25,0,87,33,69,25,6,22,18,0,0,638,60,65,40,0,0,0,0,13,27,19,43,80,54,22,68,13,9,0,27,33,23,0,42
25,017,373200,4,Newton,250173732004,2072,997,36,60,56,142,0,44,0,45,163,63,57,38,123,12,70,14,11,0,28,27,0,7,1,1075,46,109,30,30,0,18,71,88,62,43,61,49,144,73,105,17,32,6,8,8,8,12,55
25,017,334400,1,Reading,250173344001,1360,695,22,43,65,49,0,0,0,5,65,59,16,36,125,52,90,0,10,0,13,14,16,15,0,665,16,19,124,45,0,0,0,0,0,96,20,37,81,90,35,28,31,0,0,0,43,0,0
25,017,383501,1,Framingham,250173835011,2344,1101,31,118,39,10,5,0,0,61,203,222,32,117,41,28,67,44,0,19,0,20,32,12,0,1243,44,100,18,40,13,20,15,63,260,143,63,43,74,11,160,10,0,18,0,70,40,29,9
25,027,730401,2,Worcester,250277304012,1063,555,0,0,29,13,35,23,20,74,27,20,0,59,76,30,29,15,0,13,8,10,20,16,38,508,10,38,0,27,0,15,34,20,0,21,34,17,79,17,46,0,0,0,14,19,26,11,80
25,025,090300,1,Boston,250250903001,765,401,0,0,63,0,10,0,0,43,15,17,72,0,29,64,40,0,0,39,0,0,9,0,0,364,48,90,17,0,0,0,0,54,0,25,0,38,0,12,0,0,33,0,0,18,20,0,9
25,025,081001,1,Boston,250250810011,549,219,0,0,0,0,4,12,8,37,15,0,0,0,0,68,17,0,0,0,48,10,0,0,0,330,0,0,0,0,86,20,0,34,36,0,29,58,22,9,0,0,0,0,0,0,0,0,36
25,017,373400,2,Newton,250173734002,1589,735,20,97,72,45,8,0,24,11,17,60,55,52,68,74,19,20,39,6,10,18,0,20,0,854,26,36,71,66,96,0,0,18,27,35,37,38,60,89,58,45,6,9,40,58,10,18,11
25,021,442101,2,Franklin Town,250214421012,1969,983,43,124,61,50,49,0,0,34,29,64,29,87,128,29,82,23,33,40,19,30,16,13,0,986,86,59,48,61,29,0,18,30,17,44,44,98,98,84,59,30,52,23,0,29,29,0,48
25,027,709100,3,Leominster,250277091003,1275,563,46,0,48,54,9,0,8,39,25,68,17,50,55,11,71,2,1,0,15,31,1,11,1,712,94,115,0,0,0,0,0,9,68,34,95,43,63,45,18,30,39,13,0,17,29,0,0
25,025,040300,3,Boston,250250403003,530,265,57,10,11,0,0,0,0,8,27,91,29,0,0,9,0,0,0,0,8,15,0,0,0,265,12,0,0,0,0,0,2,2,39,60,78,0,12,4,8,15,0,0,8,16,0,0,9
25,025,091001,1,Boston,250250910011,965,477,52,7,0,5,0,0,18,0,44,59,78,60,5,9,0,64,41,3,11,21,0,0,0,488,35,0,81,0,0,0,0,11,114,128,81,5,8,0,10,0,0,0,15,0,0,0,0
25,027,740102,2,Marlborough,250277401022,1695,806,14,112,31,16,0,21,0,35,14,21,33,85,131,74,56,35,48,0,13,28,25,14,0,889,0,85,155,51,13,0,16,3,18,18,76,81,111,49,0,47,44,57,0,6,43,16,0
25,021,421100,4,Holbrook,250214211004,520,258,52,0,0,0,30,21,0,0,0,0,48,0,0,46,0,17,15,15,0,0,14,0,0,262,0,0,0,19,0,0,0,21,26,50,0,60,22,17,0,18,15,0,0,14,0,0,0
25,017,339100,5,Medford,250173391005,1505,701,0,79,56,0,0,0,0,41,16,17,0,72,59,19,89,0,89,35,35,30,15,24,25,804,16,49,51,22,0,0,0,0,0,17,16,129,23,20,147,0,45,31,32,10,0,85,111
25,021,417100,1,Quincy,250214171001,1098,708,0,0,0,0,17,0,59,78,202,0,0,95,56,30,79,0,33,37,10,12,0,0,0,390,6,0,0,0,0,12,0,13,13,13,6,62,47,72,24,36,9,8,12,0,29,6,22
25,023,523201,2,Brockton,250235232012,818,429,44,21,41,29,12,0,0,8,19,49,20,40,45,23,7,4,6,11,15,19,10,6,0,389,11,10,17,7,21,15,0,16,33,49,0,26,67,11,9,4,10,17,25,25,9,0,7
25,005,651001,1,New Bedford,250056510011,3066,1348,15,66,58,78,12,52,72,141,57,52,37,56,150,99,85,66,54,14,34,56,13,23,58,1718,30,33,84,83,58,109,94,34,91,19,106,85,83,64,97,67,46,71,33,124,40,100,167
25,011,041502,1,Greenfield Town,250110415021,863,415,14,10,22,11,0,12,8,32,0,42,0,26,0,32,57,10,26,23,26,45,10,9,0,448,38,6,0,14,6,0,0,16,4,23,7,16,11,46,56,30,26,18,33,60,0,13,25
25,001,010400,4,East Harwich,250010104004,672,270,0,0,15,29,0,0,0,0,0,0,36,0,13,0,49,18,0,0,39,32,0,0,39,402,8,25,0,0,0,0,0,0,0,25,9,0,14,25,81,0,10,40,36,45,0,23,61
25,017,360200,2,Waltham,250173602002,841,429,30,30,17,22,0,0,0,0,0,0,0,50,0,58,107,20,11,20,0,14,4,11,35,412,0,26,0,21,0,1,0,14,19,0,15,53,27,36,66,11,14,11,4,0,50,14,30
25,017,341800,6,Malden,250173418006,756,323,35,0,18,0,12,0,0,0,0,5,43,0,43,65,0,0,0,0,0,25,23,54,0,433,0,0,41,0,0,53,0,53,0,25,53,14,29,11,14,0,0,50,0,0,90,0,0
25,017,340100,6,Medford,250173401006,727,293,0,0,28,29,8,0,0,0,23,21,0,56,31,29,25,2,19,0,7,15,0,0,0,434,93,31,0,0,0,0,0,0,0,32,64,50,20,20,25,0,10,0,27,40,0,0,22
25,017,353400,1,Cambridge,250173534001,1360,547,30,27,0,0,0,0,12,37,183,89,40,18,10,4,8,16,0,12,0,30,12,19,0,813,5,44,20,135,15,12,31,26,124,57,121,41,13,5,0,63,16,12,0,26,8,39,0
25,007,200300,4,Edgartown,250072003004,2292,1224,74,107,108,13,24,0,0,98,31,8,0,62,92,149,129,144,26,24,39,27,42,9,18,1068,31,37,148,14,35,0,0,0,32,50,81,26,124,98,116,47,32,21,36,22,55,7,56
25,009,221902,2,Gloucester,250092219022,1945,1057,39,65,14,60,53,19,9,9,0,40,35,31,25,86,86,120,88,36,67,80,47,12,36,888,24,26,13,24,0,15,0,9,34,24,23,27,19,128,112,63,120,43,69,71,23,10,11
